X_a_1,X_a_2
0.01294,0.50776
0.61336,0.81193
0.26718,0.73371
0.83396,0.43414
0.27867,0.28613
0.79340,0.24166
0.49055,0.09521
0.02715,0.45781
0.97678,0.31742
0.84045,0.18670
0.07764,0.26933
0.88490,0.58300
0.85394,0.90194
0.01118,0.07238
0.50845,0.34677
0.42238,0.82629
0.58488,0.05706
0.70045,0.18132
0.00562,0.26470
0.15942,0.49400
0.63260,0.09505
0.88413,0.53417
0.10166,0.87046
0.77416,0.08280
0.27329,0.77707
0.19886,0.46332
0.35556,0.30265
0.78881,0.90312
0.57454,0.27781
0.94854,0.32188
0.94055,0.67179
0.78361,0.04465
0.64298,0.18852
0.00300,0.62018
0.34091,0.32271
0.12360,0.25567
0.11868,0.52231
0.43151,0.32878
0.97969,0.19961
0.86770,0.08897
0.06724,0.34273
0.79252,0.97320
0.51983,0.62905
0.37913,0.74568
0.63785,0.23027
0.38967,0.49000
0.04109,0.58161
0.74112,0.20224
0.09591,0.47378
0.17024,0.68227
0.08263,0.52520
0.08026,0.05828
0.98776,0.82714
0.42566,0.13507
0.72370,0.03976
0.71982,0.33175
0.34270,0.70277
0.46405,0.03796
0.17910,0.16403
0.65733,0.83451
0.20067,0.29911
0.46072,0.73012
0.27346,0.56165
0.21235,0.57375
0.74428,0.92810
0.87994,0.34720
0.14134,0.84071
0.63024,0.03963
0.92302,0.92475
0.69608,0.43332
0.64941,0.56234
0.44557,0.93550
0.29283,0.53613
0.67626,0.86848
0.79046,0.52125
0.52996,0.36949
0.41109,0.28068
0.67532,0.88782
0.81562,0.12101
0.07296,0.15411
0.75326,0.51065
0.25880,0.11879
0.79865,0.33228
0.58741,0.40963
0.46546,0.77568
0.16792,0.08539
0.18061,0.85143
0.39873,0.39704
0.93732,0.64311
0.10725,0.79218
0.05295,0.07677
0.62753,0.56010
0.30230,0.87969
0.00591,0.85877
0.57868,0.28168
0.59133,0.17391
0.97839,0.10431
0.42846,0.23596
0.89927,0.63215
0.29603,0.28047
0.75884,0.40735
0.85070,0.63887
0.82721,0.76708
0.75229,0.36081
0.70763,0.17814
0.79244,0.70902
0.68546,0.90705
0.36880,0.64482
0.55284,0.18506
0.83001,0.50538
0.20201,0.96533
0.27419,0.09935
0.08280,0.72472
0.20508,0.88085
0.94886,0.37094
0.85868,0.27434
0.44841,0.93017
0.65706,0.47263
0.52781,0.56696
0.34836,0.14478
0.73614,0.62050
0.49157,0.84507
0.51943,0.12448
0.66460,0.99644
0.19543,0.98311
0.93274,0.98146
0.44532,0.29958
0.71233,0.97647
0.53750,0.94225
0.62473,0.94131
0.80385,0.10557
0.84458,0.22842
0.95285,0.54277
0.68892,0.85908
0.89405,0.96734
0.43102,0.59313
0.12442,0.49831
0.17617,0.66382
0.56389,0.05978
0.77816,0.46209
0.85829,0.11199
0.48802,0.40916
0.99151,0.55217
0.22302,0.10168
0.96572,0.10449
0.07012,0.68839
0.19581,0.12819
0.53002,0.38300
0.38613,0.19147
0.22836,0.89495
0.41646,0.18156
0.82132,0.28739
0.97205,0.91272
0.97732,0.59070
0.55637,0.86086
0.54614,0.96677
0.70566,0.61362
0.19581,0.45175
0.40226,0.75970
0.00095,0.80471
0.76421,0.12905
0.44558,0.79409
0.02532,0.59878
0.27983,0.12496
0.99975,0.52515
0.43953,0.61249
0.80153,0.12043
0.65906,0.08445
0.74790,0.25800
0.24880,0.64807
0.69914,0.65485
0.94984,0.58664
0.29613,0.71480
0.95332,0.82164
0.46546,0.27141
0.81254,0.36676
0.77335,0.93936
0.04406,0.50001
0.31292,0.04871
0.74893,0.34606
0.86859,0.71426
0.08368,0.64576
0.51191,0.50619
0.33693,0.99543
0.42543,0.01160
0.51308,0.28117
0.97529,0.99453
0.40031,0.42236
0.19997,0.68616
0.73513,0.82890
0.54726,0.50216
0.31493,0.46668
0.70756,0.19551
0.26899,0.26675
0.50534,0.08704
0.43038,0.73853
0.16127,0.81424
0.21673,0.66712
0.19698,0.18985
0.43433,0.68888
0.92345,0.27420
0.18477,0.23276
0.27997,0.46239
0.00013,0.92095
0.09891,0.41324
0.21339,0.47133
0.83138,0.27855
0.77340,0.33417
0.84393,0.62474
0.29763,0.16964
0.73754,0.69828
0.70449,0.03874
0.34310,0.45532
0.70120,0.18067
0.57471,0.95818
0.30031,0.90170
0.28072,0.05621
0.76212,0.58124
0.47780,0.42925
0.33440,0.88017
0.58373,0.68587
0.21436,0.80037
0.75231,0.37954
0.16193,0.66646
0.69006,0.02289
0.99932,0.80151
0.29388,0.54085
0.57961,0.22146
0.48190,0.77405
0.84954,0.27439
0.21045,0.11596
0.81381,0.87238
0.99264,0.79655
0.62923,0.28976
0.71897,0.35546
0.46249,0.10718
0.99035,0.20266
0.23328,0.11033
0.26487,0.15326
0.98158,0.92886
0.95367,0.02513
0.63319,0.40504
0.84787,0.79564
0.52225,0.25491
0.52129,0.29970
0.87521,0.01205
0.81822,0.41278
0.54985,0.49161
0.96639,0.82241
0.60338,0.07338
0.69619,0.23307
0.73016,0.77736
0.93618,0.89718
0.30658,0.59922
0.51662,0.66343
0.02582,0.49745
0.95974,0.57736
0.64113,0.31086
0.69030,0.23980
0.72973,0.74113
0.93116,0.18500
0.23134,0.93170
0.14665,0.20883
0.28971,0.07730
0.72075,0.51622
0.10430,0.65181
0.52917,0.72447
0.94061,0.65173
0.96739,0.77266
0.31672,0.85838
0.67536,0.66204
0.67562,0.49178
0.54994,0.18252
0.92756,0.75463
0.64866,0.10582
0.75559,0.01649
0.13563,0.52673
0.12835,0.77057
0.10999,0.70580
0.81070,0.33359
0.58409,0.76744
0.05448,0.56297
0.95078,0.83574
0.13569,0.75197
0.77239,0.40328
0.46917,0.09559
0.90098,0.23694
0.70986,0.22446
0.44906,0.36898
0.99575,0.55152
0.08863,0.74551
0.04420,0.80062
0.31786,0.28110
0.70778,0.68222
0.17428,0.06855
0.74435,0.35557
0.58310,0.24080
0.33728,0.37488
0.85519,0.30527
0.84529,0.46815
0.06743,0.08762
0.79628,0.66805
0.83430,0.75281
0.45026,0.46584
0.36985,0.52622
0.86838,0.63506
0.65904,0.48246
0.50837,0.87474
0.52033,0.45381
0.94805,0.92410
0.24449,0.87832
0.96808,0.67373
0.80639,0.62151
0.70255,0.58577
0.86159,0.18776
0.28280,0.71647
0.40462,0.32881
0.41676,0.15410
0.68983,0.84761
0.53166,0.54679
0.44635,0.11727
0.24433,0.89005
0.67259,0.07012
0.78958,0.36673
0.14874,0.40125
0.37984,0.76257
0.07479,0.16120
0.58136,0.19603
0.01860,0.69386
0.90700,0.82796
0.84379,0.70674
0.79995,0.79493
0.90504,0.97598
0.12678,0.63979
0.60387,0.77642
0.74338,0.65279
0.35478,0.52909
0.85456,0.41389
0.83675,0.82202
0.17236,0.01911
0.78750,0.79269
0.96303,0.26740
0.73103,0.11119
0.46893,0.00692
0.49744,0.46130
0.97199,0.31707
0.94026,0.80275
0.26891,0.21288
0.73188,0.56917
0.95358,0.25652
0.74628,0.82236
0.30025,0.06348
0.70115,0.49583
0.30885,0.21204
0.06725,0.81449
0.24451,0.74950
0.04719,0.95477
0.69286,0.24478
0.31885,0.62323
0.10784,0.98754
0.77935,0.24548
0.47268,0.98860
0.77500,0.23776
0.64603,0.52882
0.10068,0.21698
0.19675,0.13291
0.34862,0.86524
0.94510,0.46000
0.61007,0.35769
0.68286,0.07529
0.27176,0.66119
0.95853,0.09000
0.67684,0.61667
0.08622,0.24614
0.07042,0.97574
0.70146,0.23447
0.93633,0.79634
0.72989,0.49900
0.90812,0.39400
0.57809,0.70129
0.41273,0.33035
0.42133,0.48852
0.32046,0.60784
0.68668,0.54933
0.82280,0.67149
0.98653,0.41165
0.81235,0.92710
0.22062,0.20696
0.20529,0.81285
0.96692,0.76161
0.83875,0.93463
0.35996,0.92048
0.42654,0.12870
0.19740,0.22557
0.15876,0.85878
0.53696,0.46180
0.29254,0.58265
0.37616,0.37086
0.40628,0.71973
0.70044,0.65523
0.55011,0.77906
0.72981,0.22818
0.69484,0.25932
0.78264,0.70978
0.18227,0.33323
0.92460,0.92106
0.80932,0.29493
0.43495,0.44915
0.59336,0.96497
0.35984,0.45098
0.79379,0.95634
0.68638,0.50144
0.82484,0.20982
0.42969,0.25013
0.45412,0.85443
0.49328,0.15351
0.73125,0.43335
0.05242,0.78706
0.35183,0.20347
0.11655,0.29969
0.65800,0.98913
0.60614,0.99099
0.34371,0.04651
0.32786,0.85933
0.03748,0.86520
0.78760,0.00408
0.69488,0.07793
0.53122,0.00965
0.04082,0.81894
0.18979,0.80973
0.45663,0.70042
0.96970,0.93242
0.70231,0.32909
0.15909,0.28593
0.85911,0.15904
0.66440,0.61416
0.43698,0.79909
0.23369,0.29621
0.58716,0.11227
0.87800,0.38637
0.95381,0.80232
0.17096,0.24356
0.09851,0.64461
0.78885,0.21104
0.46440,0.41791
0.54662,0.83693
0.95646,0.20917
0.02897,0.76830
0.98055,0.02798
0.20709,0.17909
0.66267,0.00280
0.20977,0.50476
0.53319,0.66466
0.65823,0.47122
0.77827,0.16615
0.94663,0.28694
0.94163,0.78565
0.43784,0.94433
0.81361,0.93631
0.78735,0.06229
0.91942,0.17028
0.74882,0.71708
0.95909,0.79215
0.84282,0.60147
0.57646,0.84204
0.13630,0.49572
0.90643,0.08513
0.11301,0.11564
0.72206,0.19510
0.74230,0.93557
0.88199,0.49619
0.34542,0.27893
0.62957,0.05423
0.12274,0.99196
0.45912,0.17649
0.49852,0.62727
0.64556,0.15035
0.44396,0.49957
0.33799,0.83907
0.64601,0.63116
0.37880,0.21113
0.95354,0.88390
0.87543,0.37679
0.74752,0.38850
0.06990,0.77811
0.59857,0.85284
0.80597,0.07369
0.00387,0.79810
0.97146,0.09922
0.79900,0.24944
0.02900,0.55870
0.81449,0.66148
0.04471,0.35013
0.16956,0.50814
0.75279,0.49888
0.98526,0.69038
0.06610,0.22706
0.59397,0.57611
0.67802,0.40662
0.80500,0.04939
0.82896,0.94528
0.44518,0.64554
0.84432,0.94876
0.77802,0.38091
0.77556,0.02867
0.31224,0.72052
0.19873,0.55246
0.57658,0.03787
0.53458,0.39238
0.33266,0.54078
0.52386,0.87694
0.70543,0.94114
0.42092,0.52202
0.05554,0.12568
0.00890,0.70707
0.54870,0.31357
0.55826,0.35411
0.50362,0.97624
0.63349,0.16290
0.42933,0.17091
0.86931,0.65673
0.43017,0.06425
0.91271,0.09680
0.65214,0.03352
0.13771,0.66132
0.76876,0.29667
0.18580,0.56543
0.28763,0.61557
0.86713,0.13259
0.42659,0.77333
0.88259,0.89773
0.96777,0.27303
0.84559,0.41963
0.59406,0.25346
0.24582,0.63580
0.11774,0.98625
0.68118,0.82206
0.96115,0.54435
0.61762,0.91800
0.07122,0.18078
0.14584,0.12168
0.45585,0.50222
0.05073,0.15927
0.16657,0.27685
0.86619,0.48938
0.14865,0.10757
0.24806,0.97905
0.85536,0.38684
0.67008,0.76647
0.27904,0.34605
0.30832,0.60897
0.81123,0.33616
0.61901,0.66121
0.30621,0.18954
0.85080,0.28569
0.76712,0.42408
0.67907,0.44422
0.08022,0.57241
0.21365,0.66703
0.48981,0.73807
0.68591,0.43746
0.63829,0.22545
0.25772,0.98740
0.49844,0.76327
0.10673,0.76499
0.52482,0.91392
0.87848,0.63023
0.73174,0.03996
0.63554,0.72653
0.09153,0.19531
0.96597,0.33469
0.34555,0.01250
0.26590,0.06146
0.66772,0.35986
0.26356,0.93955
0.84978,0.96282
0.31824,0.34185
0.94705,0.29213
0.74647,0.61050
0.22412,0.85932
0.59341,0.42843
0.08156,0.38174
0.83889,0.21831
0.14556,0.48925
0.83807,0.74406
0.21690,0.52926
0.02470,0.05977
0.87052,0.67990
0.59028,0.86007
0.09980,0.50693
0.66357,0.86548
0.74466,0.44201
0.97733,0.64356
0.80537,0.37010
0.89419,0.47793
0.14358,0.87578
0.39418,0.31865
0.21862,0.53053
0.39797,0.38856
0.04551,0.51167
0.02822,0.90551
0.42755,0.38087
0.47290,0.73648
0.74346,0.02464
0.65210,0.19279
0.77096,0.58434
0.14254,0.85881
0.19668,0.64589
0.55178,0.31308
0.47127,0.97048
0.60605,0.66566
0.38136,0.88739
0.09747,0.24119
0.40909,0.80243
0.13696,0.99654
0.07319,0.49708
0.91206,0.41112
0.86969,0.71382
0.27298,0.12270
0.47252,0.33186
0.68311,0.06697
0.65680,0.09973
0.93456,0.10452
0.43177,0.16865
0.49723,0.33910
0.31858,0.15033
0.69912,0.52255
0.61086,0.18827
0.33851,0.24318
0.23896,0.56692
0.40079,0.40347
0.59373,0.48252
0.28710,0.43042
0.71950,0.42212
0.52607,0.04328
0.12063,0.86256
0.22198,0.11222
0.08462,0.86655
0.75601,0.02887
0.91524,0.80069
0.16853,0.80885
0.12300,0.58513
0.79293,0.87102
0.67878,0.59553
0.31371,0.66255
0.93119,0.09750
0.02341,0.19323
0.28664,0.52813
0.38575,0.14969
0.99876,0.15679
0.36427,0.66280
0.51325,0.63193
0.57548,0.43506
0.90571,0.02368
0.63767,0.31794
0.84534,0.70603
0.83465,0.64360
0.16954,0.89190
0.35027,0.91583
0.46291,0.42134
0.67297,0.83540
0.62509,0.27304
0.13209,0.62397
0.48463,0.56984
0.19306,0.52626
0.65928,0.21847
0.34029,0.85875
0.68028,0.58186
0.88291,0.65519
0.67201,0.42614
0.80032,0.01878
0.31921,0.68178
0.38644,0.85488
0.91083,0.37845
0.50380,0.23795
0.48730,0.38122
0.49392,0.49277
0.75530,0.66845
0.86872,0.87764
0.34630,0.31044
0.04689,0.09429
0.16002,0.93893
0.48410,0.39339
0.39000,0.28120
0.85445,0.85722
0.58466,0.79252
0.94075,0.10239
0.59412,0.88528
0.40720,0.67323
0.26092,0.16736
0.45386,0.19277
0.45134,0.73508
0.12422,0.52418
0.90372,0.57201
0.33032,0.49194
0.96981,0.29482
0.33283,0.96865
0.63209,0.98860
0.93284,0.74323
0.66394,0.95859
0.29305,0.96087
0.08582,0.18834
0.01078,0.77862
0.86627,0.47332
0.40612,0.86895
0.88166,0.89439
0.78409,0.35699
0.45533,0.38694
0.08015,0.36692
0.76804,0.64484
0.98915,0.87759
0.48181,0.32834
0.09587,0.15754
0.81693,0.47735
0.97491,0.47731
0.20093,0.04266
0.14484,0.02928
0.19424,0.23164
0.15563,0.25350
0.14064,0.33436
0.16316,0.49290
0.04482,0.24722
0.68662,0.34949
0.05654,0.73734
0.98999,0.28571
0.14083,0.95295
0.57982,0.28832
0.84470,0.69404
0.43567,0.21176
0.32655,0.70380
0.95019,0.52764
0.59473,0.53780
0.66822,0.11910
0.23096,0.00992
0.48718,0.05200
0.93615,0.88039
0.18466,0.91274
0.41329,0.75262
0.08162,0.01094
0.90881,0.91461
0.06745,0.57861
0.43671,0.72191
0.29880,0.35536
0.07691,0.57182
0.89364,0.62558
0.75288,0.99890
0.05422,0.50956
0.30651,0.42936
0.36019,0.25508
0.76239,0.84607
0.61522,0.32890
0.41375,0.55722
0.34411,0.54421
0.43664,0.33278
0.42190,0.09549
0.90734,0.40634
0.31007,0.22517
0.68959,0.37937
0.57657,0.59321
0.48121,0.74101
0.45728,0.13048
0.63541,0.67060
0.14397,0.93104
0.69187,0.22030
0.41155,0.44334
0.59265,0.16282
0.84535,0.17020
0.86940,0.23921
0.19931,0.18289
0.53854,0.74891
0.05671,0.98358
0.31104,0.51582
0.10262,0.49133
0.38893,0.25293
0.39492,0.53089
0.25690,0.25142
0.74744,0.10419
0.38914,0.09723
0.09439,0.20444
0.19499,0.33749
0.31488,0.60534
0.77313,0.65039
0.46406,0.33001
0.74837,0.01327
0.07879,0.90314
0.85934,0.93781
0.87461,0.60824
0.00683,0.58711
0.63007,0.13033
0.31798,0.00689
0.68236,0.81805
0.77379,0.29578
0.43331,0.57485
0.69419,0.94058
0.12899,0.17824
0.67121,0.07360
0.27616,0.57456
0.72922,0.09470
0.72208,0.06860
0.05145,0.80647
0.38878,0.96310
0.92543,0.38287
0.84097,0.83159
0.05633,0.22773
0.77587,0.62637
0.87473,0.29599
0.03836,0.90583
0.03962,0.32807
0.68770,0.08825
0.13106,0.57930
0.66405,0.75334
0.15861,0.51838
0.67018,0.19024
0.03862,0.74868
0.90798,0.57075
0.18691,0.13383
0.23216,0.33682
0.92805,0.64064
0.76865,0.61204
0.67443,0.79178
0.23954,0.86642
0.47590,0.75200
0.07619,0.91208
0.83618,0.86885
0.61410,0.71553
0.31670,0.62362
0.80974,0.95770
0.65381,0.03698
0.24847,0.27437
0.65812,0.39121
0.29036,0.41943
0.17429,0.95211
0.28859,0.48844
0.30919,0.39362
0.53633,0.41262
0.31479,0.23560
0.63173,0.25248
0.12110,0.62024
0.01998,0.21113
0.53062,0.65537
0.94933,0.87938
0.77164,0.63789
0.23272,0.42761
0.01033,0.67246
0.44014,0.61009
0.37825,0.68019
0.66037,0.03594
0.90477,0.71119
0.57463,0.32535
0.14954,0.40263
0.33761,0.93069
0.05775,0.87692
0.25948,0.69847
0.63311,0.37056
0.54986,0.64509
0.19321,0.46498
0.95353,0.15721
0.04030,0.70983
0.36200,0.22090
0.02679,0.41100
0.52290,0.96307
0.71899,0.93489
0.85380,0.81083
0.60251,0.80787
0.58838,0.89681
0.80761,0.46019
0.31151,0.47288
0.19925,0.12696
0.34260,0.39585
0.14695,0.93869
0.89074,0.24717
0.58106,0.82130
0.98776,0.62694
0.79656,0.96230
0.84920,0.10608
0.72182,0.97130
0.33308,0.42337
0.14212,0.46623
0.75355,0.12665
0.62836,0.36215
0.12871,0.72602
0.26852,0.74568
0.56801,0.76323
0.99843,0.49724
0.32312,0.68914
0.38969,0.91616
0.34948,0.92211
0.30974,0.37214
0.28893,0.68320
0.25920,0.04215
0.16662,0.70756
0.44218,0.83923
0.34609,0.88685
0.87475,0.69367
0.08481,0.89059
0.82680,0.24699
0.80495,0.96865
0.54286,0.39364
0.46980,0.04624
0.12504,0.03194
0.77998,0.74420
0.34750,0.97471
0.81439,0.24320
0.49376,0.50600
0.92636,0.72669
0.65809,0.23764
0.63168,0.99602
0.64580,0.18087
0.29500,0.65507
0.61049,0.52156
0.05515,0.10064
0.88930,0.19698
0.15523,0.87232
0.35402,0.14011
0.95403,0.92717
0.29629,0.10372
0.37937,0.16527
0.44166,0.57541
0.86296,0.89767
0.53174,0.65434
0.07186,0.47346
0.75848,0.92230
0.75746,0.77825
0.73884,0.55405
0.79276,0.18119
0.46089,0.72169
0.82486,0.39730
0.01234,0.72272
0.57639,0.24945
0.15281,0.06679
0.49128,0.59026
0.94290,0.77871
0.06874,0.90720
0.36372,0.89099
0.78195,0.61482
0.53239,0.83390
0.45624,0.32782
0.00121,0.49975
0.96903,0.11427
0.03886,0.31668
0.10210,0.23927
0.10820,0.78826
0.71501,0.07884
0.72218,0.85865
0.62229,0.10263
0.28000,0.43973
0.11392,0.06070
0.41988,0.15809
0.52138,0.20789
0.86560,0.96370
0.88977,0.33106
0.19020,0.13884
0.41454,0.64792
0.57875,0.32327
0.85569,0.61874
0.16099,0.19444
0.33542,0.06491
0.01557,0.52025
0.65654,0.17793
0.46565,0.35201
0.98306,0.91059
0.93336,0.15679
0.68222,0.57233
0.35332,0.37488
0.16454,0.23762
0.20875,0.12425
0.66335,0.01740
0.21184,0.11879
0.62126,0.53787
0.67747,0.24380
0.24955,0.30910
0.37238,0.74752
0.85223,0.18384
0.45483,0.43163
0.40760,0.48627
0.00259,0.53978
0.94922,0.86249
0.85894,0.77208
0.04123,0.18086
0.27444,0.08789
0.20410,0.37418
0.56222,0.89695
0.39633,0.86199
0.47094,0.05329
0.02823,0.26601
0.13520,0.84004
0.40994,0.80221
0.55414,0.55745
0.24248,0.48293
0.42072,0.82878
0.24414,0.39183
0.43172,0.76426
0.57684,0.96744
0.59541,0.09711
0.62732,0.43349
0.18325,0.40108
0.73079,0.46640
0.39869,0.46833
0.70173,0.44002
0.43850,0.29512
0.44243,0.63374
0.87942,0.43985
0.69984,0.24499
0.46311,0.86385
0.07336,0.77159
0.11635,0.66487
0.61050,0.81845
0.34594,0.26346
0.34330,0.29204
0.44091,0.25724
0.05694,0.03731
0.81112,0.04320
0.35453,0.74747
0.16483,0.47606
0.81724,0.03548
0.55951,0.93906
0.76896,0.04968
0.86448,0.89060
0.22901,0.58185
0.01459,0.85862
0.87484,0.58828
0.34094,0.78606
0.38157,0.18689
0.23091,0.23678
0.52746,0.95752
0.08966,0.49053
0.76311,0.70613
0.64352,0.85817
0.45579,0.74131
0.44209,0.95526
0.37546,0.93538
0.60777,0.05496
0.32019,0.86322
0.27586,0.82759
0.59555,0.79517
0.45396,0.21711
0.40623,0.40238
0.03327,0.16642
0.22080,0.97567
0.56137,0.81213
0.66255,0.02686
0.39417,0.69562
0.49901,0.10359
0.83054,0.44450
0.21239,0.62365
0.59159,0.59048
0.61159,0.46777
0.90493,0.55986
0.47158,0.64368
0.86156,0.03033
0.51676,0.62322
0.62433,0.80210
0.15872,0.57057
0.01245,0.57663
0.00729,0.92072
0.10898,0.70536
0.57843,0.48746
0.90828,0.78810
0.99472,0.58700
0.71165,0.87420
0.21627,0.11962
0.87960,0.99770
0.46576,0.41701
0.15881,0.03219
0.11696,0.37190
0.58411,0.64591
0.47039,0.15332
0.30782,0.20245
0.84248,0.53177
0.96813,0.35944
0.94707,0.26075
0.73247,0.11731
0.79281,0.76958
0.33244,0.60204
0.97475,0.30136
0.27600,0.26424
0.39154,0.09644
0.92300,0.07292
0.96561,0.16273
0.62914,0.23799
0.60085,0.17296
0.64559,0.42246
0.80666,0.36446
0.60316,0.13664
0.35047,0.39838
0.08994,0.78700
0.17320,0.85299
0.11267,0.06329
0.74641,0.57217
0.00584,0.37141
0.87249,0.92262
0.77462,0.04021
0.67831,0.09292
0.99538,0.54355
0.77676,0.46487
0.15019,0.09068
0.49159,0.75972
0.03561,0.89891
0.08961,0.13747
0.91052,0.53014
0.79693,0.48240
0.21587,0.37072
0.68379,0.58650
0.30203,0.14389
0.06791,0.42465
0.27530,0.38715
0.95994,0.50840
0.73620,0.96281
0.85084,0.23867
0.43555,0.62074
0.55161,0.10325
0.27457,0.84718
0.32741,0.72381
0.04976,0.25197
0.85947,0.70858
0.88389,0.22313
0.28428,0.69251
0.39096,0.86468
0.96093,0.81688
0.91106,0.09245
0.49752,0.40336
0.57565,0.54267
0.44808,0.56400
0.14059,0.11448
0.00687,0.52277
0.65090,0.44438
0.00162,0.45742
0.89528,0.86310
0.87252,0.37884
0.11684,0.52814
0.61471,0.04048
0.06735,0.56496
0.33147,0.80026
0.66322,0.41431
0.58009,0.03933
0.50595,0.24316
0.71714,0.99833
0.66498,0.24801
0.04161,0.27304
0.87095,0.60345
0.63184,0.00637
0.10269,0.30805
0.34184,0.65821
0.09981,0.35898
0.25721,0.58168
0.23300,0.16083
0.59490,0.43086
0.52407,0.32702
0.61459,0.06165
0.09538,0.28673
0.75926,0.49469
0.63897,0.30788
0.90997,0.13140
0.84498,0.05771
0.23070,0.16776
0.08649,0.90426
0.59718,0.90705
0.54108,0.01144
0.55720,0.19742
0.70399,0.41389
0.04123,0.43431
0.44913,0.32631
0.70496,0.54949
0.44560,0.72311
0.49007,0.35571
0.44487,0.69613
0.67022,0.31635
0.68629,0.59238
0.13062,0.70452
0.98471,0.08827
0.25793,0.21183
0.92906,0.59428
0.89743,0.25910
0.42611,0.87533
0.06084,0.98228
0.40893,0.35516
0.75442,0.08814
0.26165,0.58028
0.68654,0.97663
0.85349,0.15127
0.98728,0.60398
0.30694,0.01689
0.87994,0.05141
0.89255,0.80641
0.76941,0.42647
0.79147,0.69742
0.68920,0.59468
0.33976,0.51888
0.65004,0.34076
0.72462,0.94218
0.80924,0.67806
0.21399,0.87388
0.08897,0.04777
0.43818,0.52548
0.86384,0.75044
0.98417,0.67578
0.10154,0.45802
0.38596,0.12620
0.15903,0.87433
0.54377,0.73486
0.34441,0.72014
0.23657,0.78437
0.77004,0.61611
0.66681,0.30312
0.05005,0.38828
0.41286,0.97815
0.31815,0.74300
0.93446,0.65827
0.99186,0.43231
0.33178,0.69964
0.07504,0.23210
0.22861,0.21931
0.69555,0.85545
0.55848,0.96809
0.65066,0.88701
0.85713,0.86814
0.93839,0.08976
0.65540,0.64334
0.96763,0.46963
0.16977,0.23751
0.17434,0.12042
0.08133,0.23970
0.71964,0.19855
0.32878,0.94573
0.42677,0.78650
0.99252,0.93600
0.48330,0.45411
0.93359,0.99737
0.07797,0.73787
0.76340,0.93325
0.66574,0.08524
0.50421,0.07799
0.59335,0.63531
0.47709,0.76779
0.19551,0.29931
0.88465,0.75080
0.51200,0.81546
0.22840,0.47830
0.40202,0.65154
0.32059,0.72590
0.14131,0.37088
0.67214,0.21131
0.51200,0.81408
0.91468,0.58061
0.40309,0.76885
0.58248,0.53419
0.54426,0.01120
0.72250,0.85160
0.59039,0.28301
0.25730,0.66933
0.38636,0.17529
0.81702,0.56822
0.38024,0.94940
0.38251,0.13802
0.07342,0.57089
0.02931,0.17223
0.38034,0.71169
0.07093,0.32988
0.12866,0.38250
0.84811,0.55421
0.45315,0.00100
0.70764,0.20591
0.50672,0.57377
0.90760,0.16247
0.43763,0.98253
0.41784,0.91053
0.80013,0.52473
0.58899,0.67355
0.71002,0.53948
0.72322,0.46201
0.08624,0.32910
0.73077,0.45718
0.24471,0.05651
0.80867,0.69946
0.70829,0.96375
0.09548,0.67182
0.81142,0.18588
0.94309,0.48641
0.01738,0.57351
0.89141,0.53212
0.62933,0.21220
0.21706,0.15142
0.97426,0.96100
0.66943,0.07054
0.70381,0.75617
0.05398,0.22986
0.49061,0.59089
0.50325,0.18704
0.04336,0.43373
0.63226,0.50250
0.30055,0.00341
0.24113,0.91542
0.70584,0.52052
0.01390,0.58245
0.38392,0.82271
0.26887,0.48578
0.59385,0.45571
0.59597,0.07485
0.36870,0.42230
0.55608,0.60939
0.42042,0.12397
0.43524,0.65015
0.54926,0.58601
0.66467,0.41948
0.40575,0.44688
0.34462,0.25145
0.82107,0.69173
0.35953,0.18533
0.19397,0.66131
0.28045,0.04368
0.98389,0.79159
0.53597,0.84924
0.74420,0.79397
0.16220,0.71243
0.87971,0.41842
0.57898,0.62254
0.36026,0.79672
0.51744,0.02240
0.26829,0.26583
0.54651,0.90261
0.03262,0.11292
0.93324,0.49430
0.87889,0.58128
0.32065,0.06524
0.71193,0.22009
0.59806,0.07231
0.97301,0.14466
0.45468,0.48364
0.20444,0.77482
0.83574,0.45333
0.13622,0.76967
0.21618,0.70206
0.31301,0.69291
0.52583,0.18144
0.84774,0.39328
0.80520,0.59512
0.01433,0.55561
0.78211,0.81818
0.49573,0.85518
0.37237,0.97478
0.71723,0.94725
0.83089,0.15238
0.36760,0.23616
0.36544,0.41847
0.31493,0.90025
0.08771,0.29672
0.06178,0.94359
0.08723,0.41663
0.98399,0.11038
0.13587,0.52268
0.83135,0.80516
0.20217,0.23650
0.38150,0.05456
0.16218,0.84167
0.09850,0.84131
0.75400,0.39523
0.89567,0.55395
0.65770,0.90374
0.52744,0.32446
0.65873,0.29055
0.14847,0.64906
0.55226,0.23437
0.43111,0.57403
0.88597,0.60766
0.74747,0.10437
0.06108,0.75288
0.48312,0.01330
0.07342,0.60971
0.43474,0.44516
0.71362,0.95510
0.50175,0.71669
0.94947,0.04809
0.15239,0.09225
0.21241,0.77814
0.52830,0.50335
0.45103,0.40938
0.07775,0.83840
0.45257,0.74870
0.17813,0.80250
0.55050,0.61318
0.54745,0.86188
0.77178,0.44481
0.62344,0.65257
0.05026,0.28196
0.11368,0.97099
0.65905,0.25850
0.08955,0.23410
0.93110,0.01172
0.95200,0.83249
0.23331,0.60840
0.71471,0.61527
0.70806,0.57355
0.31092,0.06260
0.53724,0.11051
0.03330,0.45050
0.96239,0.39673
0.99328,0.30853
0.23140,0.30732
